Meas. m/z,#,Ion Formula,Score,m/z,err [ppm],Mean err [ppm],mSigma,rdb,e¯ Conf,N-Rule,KM [CH2],KMD [CH2],NKM [CH2],I,H/C,N/C,O/C,O/N,S/C,rdb
178.174932,1,C10H26S,100,178.174973,0.2,-2.2,562.5,0.5,odd,ok,177.975981,0.024019,178,764821,2.6,0,0,0,0.1,0.5
,1,C10H26S,100,178.174973,0.2,-2.2,562.5,0.5,odd,ok,177.975981,0.024019,178,,2.6,0,0,0,0.1,0.5
,1,C10H26S,100,178.174973,0.2,-2.2,562.5,0.5,odd,ok,177.975981,0.024019,178,,2.6,0,0,0,0.1,0.5
,1,C10H26S,100,178.174973,0.2,-2.2,562.5,0.5,odd,ok,177.975981,0.024019,178,,2.6,0,0,0,0.1,0.5
,1,C10H26S,100,178.174973,0.2,-2.2,562.5,0.5,odd,ok,177.975981,0.024019,178,,2.6,0,0,0,0.1,0.5
,1,C10H26S,100,178.174973,0.2,-2.2,562.5,0.5,odd,ok,177.975981,0.024019,178,,2.6,0,0,0,0.1,0.5
179.179398,1,C13H23,100,179.179427,0.2,0.2,23.6,3,even,ok,178.979324,0.020676,179,4855520,1.769,0,0,0,0,3
,1,C13H23,100,179.179427,0.2,0.2,23.6,3,even,ok,178.979324,0.020676,179,,1.769,0,0,0,0,3
,1,C13H23,100,179.179427,0.2,0.2,23.6,3,even,ok,178.979324,0.020676,179,,1.769,0,0,0,0,3
,1,C13H23,100,179.179427,0.2,0.2,23.6,3,even,ok,178.979324,0.020676,179,,1.769,0,0,0,0,3
,1,C13H23,100,179.179427,0.2,0.2,23.6,3,even,ok,178.979324,0.020676,179,,1.769,0,0,0,0,3
,1,C13H23,100,179.179427,0.2,0.2,23.6,3,even,ok,178.979324,0.020676,179,,1.769,0,0,0,0,3
180.187254,1,C13H24,100,180.187252,0,0,12.7,2.5,odd,ok,179.986055,0.013945,180,30504202,1.846,0,0,0,0,2.5
,1,C13H24,100,180.187252,0,0,12.7,2.5,odd,ok,179.986055,0.013945,180,,1.846,0,0,0,0,2.5
,1,C13H24,100,180.187252,0,0,12.7,2.5,odd,ok,179.986055,0.013945,180,,1.846,0,0,0,0,2.5
,1,C13H24,100,180.187252,0,0,12.7,2.5,odd,ok,179.986055,0.013945,180,,1.846,0,0,0,0,2.5
,1,C13H24,100,180.187252,0,0,12.7,2.5,odd,ok,179.986055,0.013945,180,,1.846,0,0,0,0,2.5
,1,C13H24,100,180.187252,0,0,12.7,2.5,odd,ok,179.986055,0.013945,180,,1.846,0,0,0,0,2.5
181.182498,1,C12H23N,100,181.182501,0,-2.3,373.7,2.5,odd,ok,180.980188,0.019812,181,1017220,1.917,0.083,0,0,0,2.5
,1,C12H23N,100,181.182501,0,-2.3,373.7,2.5,odd,ok,180.980188,0.019812,181,,1.917,0.083,0,0,0,2.5
,1,C12H23N,100,181.182501,0,-2.3,373.7,2.5,odd,ok,180.980188,0.019812,181,,1.917,0.083,0,0,0,2.5
,1,C12H23N,100,181.182501,0,-2.3,373.7,2.5,odd,ok,180.980188,0.019812,181,,1.917,0.083,0,0,0,2.5
,1,C12H23N,100,181.182501,0,-2.3,373.7,2.5,odd,ok,180.980188,0.019812,181,,1.917,0.083,0,0,0,2.5
,1,C12H23N,100,181.182501,0,-2.3,373.7,2.5,odd,ok,180.980188,0.019812,181,,1.917,0.083,0,0,0,2.5
,1,C12H23N,100,181.182501,0,-2.3,373.7,2.5,odd,ok,180.980188,0.019812,181,,1.917,0.083,0,0,0,2.5
181.195083,1,C13H25,100,181.195077,0,0,20.5,2,even,ok,180.992759,0.007241,181,13270804,1.923,0,0,0,0,2
,1,C13H25,100,181.195077,0,0,20.5,2,even,ok,180.992759,0.007241,181,,1.923,0,0,0,0,2
,1,C13H25,100,181.195077,0,0,20.5,2,even,ok,180.992759,0.007241,181,,1.923,0,0,0,0,2
,1,C13H25,100,181.195077,0,0,20.5,2,even,ok,180.992759,0.007241,181,,1.923,0,0,0,0,2
,1,C13H25,100,181.195077,0,0,20.5,2,even,ok,180.992759,0.007241,181,,1.923,0,0,0,0,2
,1,C13H25,100,181.195077,0,0,20.5,2,even,ok,180.992759,0.007241,181,,1.923,0,0,0,0,2
182.166512,1,C12H22O,100,182.166517,0,0,n.a.,2.5,odd,ok,181.963103,0.036897,182,1153409,1.833,0,0.083,0,0,2.5
,1,C12H22O,100,182.166517,0,0,n.a.,2.5,odd,ok,181.963103,0.036897,182,,1.833,0,0.083,0,0,2.5
,1,C12H22O,100,182.166517,0,0,n.a.,2.5,odd,ok,181.963103,0.036897,182,,1.833,0,0.083,0,0,2.5
,1,C12H22O,100,182.166517,0,0,n.a.,2.5,odd,ok,181.963103,0.036897,182,,1.833,0,0.083,0,0,2.5
,1,C12H22O,100,182.166517,0,0,n.a.,2.5,odd,ok,181.963103,0.036897,182,,1.833,0,0.083,0,0,2.5
,1,C12H22O,100,182.166517,0,0,n.a.,2.5,odd,ok,181.963103,0.036897,182,,1.833,0,0.083,0,0,2.5
182.202896,1,C13H26,100,182.202902,0,0,17.2,1.5,odd,ok,181.999446,0.000554,182,67429400,2,0,0,0,0,1.5
,1,C13H26,100,182.202902,0,0,17.2,1.5,odd,ok,181.999446,0.000554,182,,2,0,0,0,0,1.5
,1,C13H26,100,182.202902,0,0,17.2,1.5,odd,ok,181.999446,0.000554,182,,2,0,0,0,0,1.5
,1,C13H26,100,182.202902,0,0,17.2,1.5,odd,ok,181.999446,0.000554,182,,2,0,0,0,0,1.5
,1,C13H26,100,182.202902,0,0,17.2,1.5,odd,ok,181.999446,0.000554,182,,2,0,0,0,0,1.5
,1,C13H26,100,182.202902,0,0,17.2,1.5,odd,ok,181.999446,0.000554,182,,2,0,0,0,0,1.5
183.174324,1,C12H23O,100,183.174342,0.1,0.1,n.a.,2,even,ok,182.96979,0.03021,183,563937,1.917,0,0.083,0,0,2
,1,C12H23O,100,183.174342,0.1,0.1,n.a.,2,even,ok,182.96979,0.03021,183,,1.917,0,0.083,0,0,2
,1,C12H23O,100,183.174342,0.1,0.1,n.a.,2,even,ok,182.96979,0.03021,183,,1.917,0,0.083,0,0,2
,1,C12H23O,100,183.174342,0.1,0.1,n.a.,2,even,ok,182.96979,0.03021,183,,1.917,0,0.083,0,0,2
,1,C12H23O,100,183.174342,0.1,0.1,n.a.,2,even,ok,182.96979,0.03021,183,,1.917,0,0.083,0,0,2
,1,C12H23O,100,183.174342,0.1,0.1,n.a.,2,even,ok,182.96979,0.03021,183,,1.917,0,0.083,0,0,2
183.210727,1,C13H27,100,183.210727,0,0,6.9,1,even,ok,183.006152,-0.006152,183,13824098,2.077,0,0,0,0,1
,1,C13H27,100,183.210727,0,0,6.9,1,even,ok,183.006152,-0.006152,183,,2.077,0,0,0,0,1
,1,C13H27,100,183.210727,0,0,6.9,1,even,ok,183.006152,-0.006152,183,,2.077,0,0,0,0,1
,1,C13H27,100,183.210727,0,0,6.9,1,even,ok,183.006152,-0.006152,183,,2.077,0,0,0,0,1
,1,C13H27,100,183.210727,0,0,6.9,1,even,ok,183.006152,-0.006152,183,,2.077,0,0,0,0,1
,1,C13H27,100,183.210727,0,0,6.9,1,even,ok,183.006152,-0.006152,183,,2.077,0,0,0,0,1
184.128,1,C11H20S,100,184.128023,0.1,0.1,n.a.,4.5,odd,ok,183.922401,0.077599,184,1919372,1.818,0,0,0,0.091,4.5
,1,C11H20S,100,184.128023,0.1,0.1,n.a.,4.5,odd,ok,183.922401,0.077599,184,,1.818,0,0,0,0.091,4.5
,1,C11H20S,100,184.128023,0.1,0.1,n.a.,4.5,odd,ok,183.922401,0.077599,184,,1.818,0,0,0,0.091,4.5
,1,C11H20S,100,184.128023,0.1,0.1,n.a.,4.5,odd,ok,183.922401,0.077599,184,,1.818,0,0,0,0.091,4.5
,1,C11H20S,100,184.128023,0.1,0.1,n.a.,4.5,odd,ok,183.922401,0.077599,184,,1.818,0,0,0,0.091,4.5
,1,C11H20S,100,184.128023,0.1,0.1,n.a.,4.5,odd,ok,183.922401,0.077599,184,,1.818,0,0,0,0.091,4.5
184.218538,1,C13H28,100,184.218552,0.1,0.1,6.8,0.5,odd,ok,184.012838,-0.012838,184,356077056,2.154,0,0,0,0,0.5
,1,C13H28,100,184.218552,0.1,0.1,6.8,0.5,odd,ok,184.012838,-0.012838,184,,2.154,0,0,0,0,0.5
,1,C13H28,100,184.218552,0.1,0.1,6.8,0.5,odd,ok,184.012838,-0.012838,184,,2.154,0,0,0,0,0.5
,1,C13H28,100,184.218552,0.1,0.1,6.8,0.5,odd,ok,184.012838,-0.012838,184,,2.154,0,0,0,0,0.5
,1,C13H28,100,184.218552,0.1,0.1,6.8,0.5,odd,ok,184.012838,-0.012838,184,,2.154,0,0,0,0,0.5
,1,C13H28,100,184.218552,0.1,0.1,6.8,0.5,odd,ok,184.012838,-0.012838,184,,2.154,0,0,0,0,0.5
185.153588,1,C11H21O2,100,185.153606,0.1,0.1,n.a.,2,even,ok,184.946844,0.053156,185,881943,1.909,0,0.182,0,0,2
,1,C11H21O2,100,185.153606,0.1,0.1,n.a.,2,even,ok,184.946844,0.053156,185,,1.909,0,0.182,0,0,2
,1,C11H21O2,100,185.153606,0.1,0.1,n.a.,2,even,ok,184.946844,0.053156,185,,1.909,0,0.182,0,0,2
,1,C11H21O2,100,185.153606,0.1,0.1,n.a.,2,even,ok,184.946844,0.053156,185,,1.909,0,0.182,0,0,2
,1,C11H21O2,100,185.153606,0.1,0.1,n.a.,2,even,ok,184.946844,0.053156,185,,1.909,0,0.182,0,0,2
,1,C11H21O2,100,185.153606,0.1,0.1,n.a.,2,even,ok,184.946844,0.053156,185,,1.909,0,0.182,0,0,2
185.189974,1,C12H25O,100,185.189992,0.1,0.1,12.2,1,even,ok,184.98319,0.01681,185,13536813,2.083,0,0.083,0,0,1
,1,C12H25O,100,185.189992,0.1,0.1,12.2,1,even,ok,184.98319,0.01681,185,,2.083,0,0.083,0,0,1
,1,C12H25O,100,185.189992,0.1,0.1,12.2,1,even,ok,184.98319,0.01681,185,,2.083,0,0.083,0,0,1
,1,C12H25O,100,185.189992,0.1,0.1,12.2,1,even,ok,184.98319,0.01681,185,,2.083,0,0.083,0,0,1
,1,C12H25O,100,185.189992,0.1,0.1,12.2,1,even,ok,184.98319,0.01681,185,,2.083,0,0.083,0,0,1
,1,C12H25O,100,185.189992,0.1,0.1,12.2,1,even,ok,184.98319,0.01681,185,,2.083,0,0.083,0,0,1
185.226352,1,C13H29,100,185.226377,0.1,4.1,35.3,0,even,ok,185.019527,-0.019527,185,6070282,2.231,0,0,0,0,0
,1,C13H29,100,185.226377,0.1,4.1,35.3,0,even,ok,185.019527,-0.019527,185,,2.231,0,0,0,0,0
,1,C13H29,100,185.226377,0.1,4.1,35.3,0,even,ok,185.019527,-0.019527,185,,2.231,0,0,0,0,0
,1,C13H29,100,185.226377,0.1,4.1,35.3,0,even,ok,185.019527,-0.019527,185,,2.231,0,0,0,0,0
,1,C13H29,100,185.226377,0.1,4.1,35.3,0,even,ok,185.019527,-0.019527,185,,2.231,0,0,0,0,0
,1,C13H29,100,185.226377,0.1,4.1,35.3,0,even,ok,185.019527,-0.019527,185,,2.231,0,0,0,0,0
186.197812,1,C12H26O,100,186.197817,0,0,4.9,0.5,odd,ok,185.989901,0.010099,186,6107857,2.167,0,0.083,0,0,0.5
,1,C12H26O,100,186.197817,0,0,4.9,0.5,odd,ok,185.989901,0.010099,186,,2.167,0,0.083,0,0,0.5
,1,C12H26O,100,186.197817,0,0,4.9,0.5,odd,ok,185.989901,0.010099,186,,2.167,0,0.083,0,0,0.5
,1,C12H26O,100,186.197817,0,0,4.9,0.5,odd,ok,185.989901,0.010099,186,,2.167,0,0.083,0,0,0.5
,1,C12H26O,100,186.197817,0,0,4.9,0.5,odd,ok,185.989901,0.010099,186,,2.167,0,0.083,0,0,0.5
,1,C12H26O,100,186.197817,0,0,4.9,0.5,odd,ok,185.989901,0.010099,186,,2.167,0,0.083,0,0,0.5
186.221624,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,2517813,2.333,0.083,0,0,0,0
,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,,2.333,0.083,0,0,0,0
,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,,2.333,0.083,0,0,0,0
,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,,2.333,0.083,0,0,0,0
,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,,2.333,0.083,0,0,0,0
,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,,2.333,0.083,0,0,0,0
,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,,2.333,0.083,0,0,0,0
,1,C12H28N,100,186.221626,0,0,5.3,0,even,ok,186.013687,-0.013687,186,,2.333,0.083,0,0,0,0
187.16927,1,C11H23O2,100,187.169256,-0.1,0,n.a.,1,even,ok,186.960275,0.039725,187,1024662,2.091,0,0.182,0,0,1
,1,C11H23O2,100,187.169256,-0.1,0,n.a.,1,even,ok,186.960275,0.039725,187,,2.091,0,0.182,0,0,1
,1,C11H23O2,100,187.169256,-0.1,0,n.a.,1,even,ok,186.960275,0.039725,187,,2.091,0,0.182,0,0,1
,1,C11H23O2,100,187.169256,-0.1,0,n.a.,1,even,ok,186.960275,0.039725,187,,2.091,0,0.182,0,0,1
,1,C11H23O2,100,187.169256,-0.1,0,n.a.,1,even,ok,186.960275,0.039725,187,,2.091,0,0.182,0,0,1
,1,C11H23O2,100,187.169256,-0.1,0,n.a.,1,even,ok,186.960275,0.039725,187,,2.091,0,0.182,0,0,1
187.205625,1,C12H27O,100,187.205642,0.1,0,19,0,even,ok,186.99659,0.00341,187,2199718,2.25,0,0.083,0,0,0
,1,C12H27O,100,187.205642,0.1,0,19,0,even,ok,186.99659,0.00341,187,,2.25,0,0.083,0,0,0
,1,C12H27O,100,187.205642,0.1,0,19,0,even,ok,186.99659,0.00341,187,,2.25,0,0.083,0,0,0
,1,C12H27O,100,187.205642,0.1,0,19,0,even,ok,186.99659,0.00341,187,,2.25,0,0.083,0,0,0
,1,C12H27O,100,187.205642,0.1,0,19,0,even,ok,186.99659,0.00341,187,,2.25,0,0.083,0,0,0
,1,C12H27O,100,187.205642,0.1,0,19,0,even,ok,186.99659,0.00341,187,,2.25,0,0.083,0,0,0
189.163744,1,C14H21,100,189.163777,0.2,0.1,n.a.,5,even,ok,188.952522,0.047478,189,609337,1.5,0,0,0,0,5
,1,C14H21,100,189.163777,0.2,0.1,n.a.,5,even,ok,188.952522,0.047478,189,,1.5,0,0,0,0,5
,1,C14H21,100,189.163777,0.2,0.1,n.a.,5,even,ok,188.952522,0.047478,189,,1.5,0,0,0,0,5
,1,C14H21,100,189.163777,0.2,0.1,n.a.,5,even,ok,188.952522,0.047478,189,,1.5,0,0,0,0,5
,1,C14H21,100,189.163777,0.2,0.1,n.a.,5,even,ok,188.952522,0.047478,189,,1.5,0,0,0,0,5
,1,C14H21,100,189.163777,0.2,0.1,n.a.,5,even,ok,188.952522,0.047478,189,,1.5,0,0,0,0,5
,1,C14H21,100,189.163777,0.2,0.1,n.a.,5,even,ok,188.952522,0.047478,189,,1.5,0,0,0,0,5
189.167116,1,C11H25S,100,189.167148,0.2,-3.1,48.8,2,even,ok,188.95589,0.04411,189,1828093,2.273,0,0,0,0.091,2
,1,C11H25S,100,189.167148,0.2,-3.1,48.8,2,even,ok,188.95589,0.04411,189,,2.273,0,0,0,0.091,2
,1,C11H25S,100,189.167148,0.2,-3.1,48.8,2,even,ok,188.95589,0.04411,189,,2.273,0,0,0,0.091,2
,1,C11H25S,100,189.167148,0.2,-3.1,48.8,2,even,ok,188.95589,0.04411,189,,2.273,0,0,0,0.091,2
,1,C11H25S,100,189.167148,0.2,-3.1,48.8,2,even,ok,188.95589,0.04411,189,,2.273,0,0,0,0.091,2
,1,C11H25S,100,189.167148,0.2,-3.1,48.8,2,even,ok,188.95589,0.04411,189,,2.273,0,0,0,0.091,2
189.184886,1,C11H25O2,100,189.184906,0.1,0.1,n.a.,0,even,ok,188.97364,0.02636,189,490137,2.273,0,0.182,0,0,0
,1,C11H25O2,100,189.184906,0.1,0.1,n.a.,0,even,ok,188.97364,0.02636,189,,2.273,0,0.182,0,0,0
,1,C11H25O2,100,189.184906,0.1,0.1,n.a.,0,even,ok,188.97364,0.02636,189,,2.273,0,0.182,0,0,0
,1,C11H25O2,100,189.184906,0.1,0.1,n.a.,0,even,ok,188.97364,0.02636,189,,2.273,0,0.182,0,0,0
,1,C11H25O2,100,189.184906,0.1,0.1,n.a.,0,even,ok,188.97364,0.02636,189,,2.273,0,0.182,0,0,0
,1,C11H25O2,100,189.184906,0.1,0.1,n.a.,0,even,ok,188.97364,0.02636,189,,2.273,0,0.182,0,0,0
190.069692,1,C5H10N4O4,100,190.069656,-0.2,-0.1,n.a.,3.5,odd,ok,189.857458,0.142542,190,1915755,2,0.8,0.8,1,0,3.5
,1,C5H10N4O4,100,190.069656,-0.2,-0.1,n.a.,3.5,odd,ok,189.857458,0.142542,190,,2,0.8,0.8,1,0,3.5
,1,C5H10N4O4,100,190.069656,-0.2,-0.1,n.a.,3.5,odd,ok,189.857458,0.142542,190,,2,0.8,0.8,1,0,3.5
,1,C5H10N4O4,100,190.069656,-0.2,-0.1,n.a.,3.5,odd,ok,189.857458,0.142542,190,,2,0.8,0.8,1,0,3.5
,1,C5H10N4O4,100,190.069656,-0.2,-0.1,n.a.,3.5,odd,ok,189.857458,0.142542,190,,2,0.8,0.8,1,0,3.5
,1,C5H10N4O4,100,190.069656,-0.2,-0.1,n.a.,3.5,odd,ok,189.857458,0.142542,190,,2,0.8,0.8,1,0,3.5
,1,C5H10N4O4,100,190.069656,-0.2,-0.1,n.a.,3.5,odd,ok,189.857458,0.142542,190,,2,0.8,0.8,1,0,3.5
190.174981,1,C11H26S,100,190.174973,0,0,4.9,1.5,odd,ok,189.96263,0.03737,190,16360712,2.364,0,0,0,0.091,1.5
,1,C11H26S,100,190.174973,0,0,4.9,1.5,odd,ok,189.96263,0.03737,190,,2.364,0,0,0,0.091,1.5
,1,C11H26S,100,190.174973,0,0,4.9,1.5,odd,ok,189.96263,0.03737,190,,2.364,0,0,0,0.091,1.5
,1,C11H26S,100,190.174973,0,0,4.9,1.5,odd,ok,189.96263,0.03737,190,,2.364,0,0,0,0.091,1.5
,1,C11H26S,100,190.174973,0,0,4.9,1.5,odd,ok,189.96263,0.03737,190,,2.364,0,0,0,0.091,1.5
,1,C11H26S,100,190.174973,0,0,4.9,1.5,odd,ok,189.96263,0.03737,190,,2.364,0,0,0,0.091,1.5
191.179469,1,C14H23,100,191.179427,-0.2,-0.1,n.a.,4,even,ok,190.965996,0.034004,191,1147986,1.643,0,0,0,0,4
,1,C14H23,100,191.179427,-0.2,-0.1,n.a.,4,even,ok,190.965996,0.034004,191,,1.643,0,0,0,0,4
,1,C14H23,100,191.179427,-0.2,-0.1,n.a.,4,even,ok,190.965996,0.034004,191,,1.643,0,0,0,0,4
,1,C14H23,100,191.179427,-0.2,-0.1,n.a.,4,even,ok,190.965996,0.034004,191,,1.643,0,0,0,0,4
,1,C14H23,100,191.179427,-0.2,-0.1,n.a.,4,even,ok,190.965996,0.034004,191,,1.643,0,0,0,0,4
,1,C14H23,100,191.179427,-0.2,-0.1,n.a.,4,even,ok,190.965996,0.034004,191,,1.643,0,0,0,0,4
,1,C14H23,100,191.179427,-0.2,-0.1,n.a.,4,even,ok,190.965996,0.034004,191,,1.643,0,0,0,0,4
192.187235,1,C14H24,100,192.187252,0.1,0,21,3.5,odd,ok,191.972637,0.027363,192,38071328,1.714,0,0,0,0,3.5
,1,C14H24,100,192.187252,0.1,0,21,3.5,odd,ok,191.972637,0.027363,192,,1.714,0,0,0,0,3.5
,1,C14H24,100,192.187252,0.1,0,21,3.5,odd,ok,191.972637,0.027363,192,,1.714,0,0,0,0,3.5
,1,C14H24,100,192.187252,0.1,0,21,3.5,odd,ok,191.972637,0.027363,192,,1.714,0,0,0,0,3.5
,1,C14H24,100,192.187252,0.1,0,21,3.5,odd,ok,191.972637,0.027363,192,,1.714,0,0,0,0,3.5
,1,C14H24,100,192.187252,0.1,0,21,3.5,odd,ok,191.972637,0.027363,192,,1.714,0,0,0,0,3.5
,1,C14H24,100,192.187252,0.1,0,21,3.5,odd,ok,191.972637,0.027363,192,,1.714,0,0,0,0,3.5
192.190625,1,C11H28S,100,192.190623,0,-2.2,649.4,0.5,odd,ok,191.976023,0.023977,192,1042968,2.545,0,0,0,0.091,0.5
,1,C11H28S,100,192.190623,0,-2.2,649.4,0.5,odd,ok,191.976023,0.023977,192,,2.545,0,0,0,0.091,0.5
,1,C11H28S,100,192.190623,0,-2.2,649.4,0.5,odd,ok,191.976023,0.023977,192,,2.545,0,0,0,0.091,0.5
,1,C11H28S,100,192.190623,0,-2.2,649.4,0.5,odd,ok,191.976023,0.023977,192,,2.545,0,0,0,0.091,0.5
,1,C11H28S,100,192.190623,0,-2.2,649.4,0.5,odd,ok,191.976023,0.023977,192,,2.545,0,0,0,0.091,0.5
,1,C11H28S,100,192.190623,0,-2.2,649.4,0.5,odd,ok,191.976023,0.023977,192,,2.545,0,0,0,0.091,0.5
193.19508,1,C14H25,100,193.195077,0,3.9,411,3,even,ok,192.979357,0.020643,193,5268782,1.786,0,0,0,0,3
,1,C14H25,100,193.195077,0,3.9,411,3,even,ok,192.979357,0.020643,193,,1.786,0,0,0,0,3
,1,C14H25,100,193.195077,0,3.9,411,3,even,ok,192.979357,0.020643,193,,1.786,0,0,0,0,3
,1,C14H25,100,193.195077,0,3.9,411,3,even,ok,192.979357,0.020643,193,,1.786,0,0,0,0,3
,1,C14H25,100,193.195077,0,3.9,411,3,even,ok,192.979357,0.020643,193,,1.786,0,0,0,0,3
,1,C14H25,100,193.195077,0,3.9,411,3,even,ok,192.979357,0.020643,193,,1.786,0,0,0,0,3
,1,C14H25,100,193.195077,0,3.9,411,3,even,ok,192.979357,0.020643,193,,1.786,0,0,0,0,3
194.190302,1,C13H24N,100,194.190326,0.1,0.1,n.a.,3,even,ok,193.973468,0.026532,194,625723,1.846,0.077,0,0,0,3
,1,C13H24N,100,194.190326,0.1,0.1,n.a.,3,even,ok,193.973468,0.026532,194,,1.846,0.077,0,0,0,3
,1,C13H24N,100,194.190326,0.1,0.1,n.a.,3,even,ok,193.973468,0.026532,194,,1.846,0.077,0,0,0,3
,1,C13H24N,100,194.190326,0.1,0.1,n.a.,3,even,ok,193.973468,0.026532,194,,1.846,0.077,0,0,0,3
,1,C13H24N,100,194.190326,0.1,0.1,n.a.,3,even,ok,193.973468,0.026532,194,,1.846,0.077,0,0,0,3
,1,C13H24N,100,194.190326,0.1,0.1,n.a.,3,even,ok,193.973468,0.026532,194,,1.846,0.077,0,0,0,3
,1,C13H24N,100,194.190326,0.1,0.1,n.a.,3,even,ok,193.973468,0.026532,194,,1.846,0.077,0,0,0,3
194.202896,1,C14H26,100,194.202902,0,0,4.3,2.5,odd,ok,193.986047,0.013953,194,61081268,1.857,0,0,0,0,2.5
,1,C14H26,100,194.202902,0,0,4.3,2.5,odd,ok,193.986047,0.013953,194,,1.857,0,0,0,0,2.5
,1,C14H26,100,194.202902,0,0,4.3,2.5,odd,ok,193.986047,0.013953,194,,1.857,0,0,0,0,2.5
,1,C14H26,100,194.202902,0,0,4.3,2.5,odd,ok,193.986047,0.013953,194,,1.857,0,0,0,0,2.5
,1,C14H26,100,194.202902,0,0,4.3,2.5,odd,ok,193.986047,0.013953,194,,1.857,0,0,0,0,2.5
,1,C14H26,100,194.202902,0,0,4.3,2.5,odd,ok,193.986047,0.013953,194,,1.857,0,0,0,0,2.5
,1,C14H26,100,194.202902,0,0,4.3,2.5,odd,ok,193.986047,0.013953,194,,1.857,0,0,0,0,2.5
195.174312,1,C13H23O,100,195.174342,0.2,0.1,n.a.,3,even,ok,194.956378,0.043622,195,1154140,1.769,0,0.077,0,0,3
,1,C13H23O,100,195.174342,0.2,0.1,n.a.,3,even,ok,194.956378,0.043622,195,,1.769,0,0.077,0,0,3
,1,C13H23O,100,195.174342,0.2,0.1,n.a.,3,even,ok,194.956378,0.043622,195,,1.769,0,0.077,0,0,3
,1,C13H23O,100,195.174342,0.2,0.1,n.a.,3,even,ok,194.956378,0.043622,195,,1.769,0,0.077,0,0,3
,1,C13H23O,100,195.174342,0.2,0.1,n.a.,3,even,ok,194.956378,0.043622,195,,1.769,0,0.077,0,0,3
,1,C13H23O,100,195.174342,0.2,0.1,n.a.,3,even,ok,194.956378,0.043622,195,,1.769,0,0.077,0,0,3
195.198166,1,C13H25N,100,195.198151,-0.1,-0.1,13.8,2.5,odd,ok,194.980206,0.019794,195,3806569,1.923,0.077,0,0,0,2.5
,1,C13H25N,100,195.198151,-0.1,-0.1,13.8,2.5,odd,ok,194.980206,0.019794,195,,1.923,0.077,0,0,0,2.5
,1,C13H25N,100,195.198151,-0.1,-0.1,13.8,2.5,odd,ok,194.980206,0.019794,195,,1.923,0.077,0,0,0,2.5
,1,C13H25N,100,195.198151,-0.1,-0.1,13.8,2.5,odd,ok,194.980206,0.019794,195,,1.923,0.077,0,0,0,2.5
,1,C13H25N,100,195.198151,-0.1,-0.1,13.8,2.5,odd,ok,194.980206,0.019794,195,,1.923,0.077,0,0,0,2.5
,1,C13H25N,100,195.198151,-0.1,-0.1,13.8,2.5,odd,ok,194.980206,0.019794,195,,1.923,0.077,0,0,0,2.5
,1,C13H25N,100,195.198151,-0.1,-0.1,13.8,2.5,odd,ok,194.980206,0.019794,195,,1.923,0.077,0,0,0,2.5
195.210745,1,C14H27,100,195.210727,-0.1,-3.9,7.9,2,even,ok,194.99277,0.00723,195,17523728,1.929,0,0,0,0,2
,1,C14H27,100,195.210727,-0.1,-3.9,7.9,2,even,ok,194.99277,0.00723,195,,1.929,0,0,0,0,2
,1,C14H27,100,195.210727,-0.1,-3.9,7.9,2,even,ok,194.99277,0.00723,195,,1.929,0,0,0,0,2
,1,C14H27,100,195.210727,-0.1,-3.9,7.9,2,even,ok,194.99277,0.00723,195,,1.929,0,0,0,0,2
,1,C14H27,100,195.210727,-0.1,-3.9,7.9,2,even,ok,194.99277,0.00723,195,,1.929,0,0,0,0,2
,1,C14H27,100,195.210727,-0.1,-3.9,7.9,2,even,ok,194.99277,0.00723,195,,1.929,0,0,0,0,2
,1,C14H27,100,195.210727,-0.1,-3.9,7.9,2,even,ok,194.99277,0.00723,195,,1.929,0,0,0,0,2
196.182146,1,C13H24O,100,196.182167,0.1,0.1,26.5,2.5,odd,ok,195.963088,0.036912,196,6347832,1.846,0,0.077,0,0,2.5
,1,C13H24O,100,196.182167,0.1,0.1,26.5,2.5,odd,ok,195.963088,0.036912,196,,1.846,0,0.077,0,0,2.5
,1,C13H24O,100,196.182167,0.1,0.1,26.5,2.5,odd,ok,195.963088,0.036912,196,,1.846,0,0.077,0,0,2.5
,1,C13H24O,100,196.182167,0.1,0.1,26.5,2.5,odd,ok,195.963088,0.036912,196,,1.846,0,0.077,0,0,2.5
,1,C13H24O,100,196.182167,0.1,0.1,26.5,2.5,odd,ok,195.963088,0.036912,196,,1.846,0,0.077,0,0,2.5
,1,C13H24O,100,196.182167,0.1,0.1,26.5,2.5,odd,ok,195.963088,0.036912,196,,1.846,0,0.077,0,0,2.5
196.218558,1,C14H28,100,196.218552,0,0,6.6,1.5,odd,ok,195.999458,0.000542,196,124117232,2,0,0,0,0,1.5
,1,C14H28,100,196.218552,0,0,6.6,1.5,odd,ok,195.999458,0.000542,196,,2,0,0,0,0,1.5
